Product,Price,Sold,Location,LazMall,Reviews
【สินค้าขายดี💰】 Galaxy S23 +5G Facebook YouTube  แรม 16GB + ROM 512GB ซิมคู่แบบคู่ โทรคัพท์มือถือ 6.5 นิ้ว เต็มหน้าจอ ภาษาไทย รับประกัน1ปีเต็ม มือถือใช้ดี ราคาถูก,"฿1,599.00",60,Pathum Thani,No,15
New POCO C75 5G หน้าจอ 6.88 นิ้ว RAM 256GB + ROM 8GB กล้อง 50MP+2MP Android 14 แบตเตอรี่ 5160mah,"฿3,299.00",104,Samut Sakhon,No,70
"Y17 (แรม 6 รอม 128 GB) หน้าจอกว้า 6.35 นิ้ว Android 9 แบตเตอรี่ 5,000 mAh กล้องหน้า (Front Camera) ความละเอียด 20MP กล้องหลัง (Rear Camera) กล้องดิจิตอล 13MP + 8MP (Super Wide-Angle) + 2MP (Depth Camera) (Triple Camera)","฿1,859.00",0,Bangkok,No,0
Google Pixel 7 (8+128GB) สมาร์ทโฟน eSIM กันน้ำ ขนาด 6.3 นิ้ว ปลดล็อคแล้ว,"฿7,899.00",0,Bangkok,No,0
"Xiaomi Redmi 15C (6/128) 15 month warranty [6.9 inch screen, 6,000 mAh battery]","฿3,459.00",7,Khon Kaen,No,1
"Vivo y19s (8GB + 256GB) 6000 mAh battery, quick charge 44W flashcharge, 6.68 inch, IP64, 50 MP HD rear camera","฿3,860.01",74,Samut Sakhon,No,62
[สต๊อกพร้อมส่ง] Samsung Galaxy m14 5G/ A14（6GB+128）หน้าจอ 6.6' 6000mAH รองรับชาร์จเร็ว 15W,"฿3,480.00",0,Bangkok,No,0
"อิน ฟี นิก สมาร์ท8 จอ 6.6 นิ้ว แรม 8 รอม 128 แอนดอย13 แบตเตอรี่ 5,000 mAh ชาร์จไวมือ สอ ง รองรับทุกเครือข่าย","฿1,790.00",0,Maha Sarakham,No,0
มือถือออป โป้ เอ17 จอ 6.56 แรม4รอม64 แอนดอย12 แบตเเตอรี่ทน สีสวย ใช้งานได้ปกติ พร้อมชุดชาร์จ,"฿1,790.00",0,Maha Sarakham,No,2
สมาร์ทโฟน Hot 60i - อินฟินิกซ์ 8+256GB จอ 6.7 นิ้ว กล้อง 50 ล้านพิกเซล Dual Camera แบต5160mAh,"฿3,925.00",10,Nakhon Si Thammarat,No,2
โทรศัพท์ reaima C35 โทรศัพท์มือถือดั้งเดิม (12/512GB) Phantoms มือถือ 5.5HD+ รองรับ2ซิม 4G/5G Mobile phone ราคาสุดคุ้ม รองรับแอปธนาคารได้ ระบบนำทาง GPS ชาร์จไว เมนูภาษาไทย แถมฟรีอุปกรณ์ครบชุด,"฿1,099.00",271,Bangkok,No,46
โทรศัพท์มือถือ Realme 9 pro Smartphones 5G หน้าจอ 6.7นิ้ว แบต 6800mAh แรม 16 รอม 512 GB สมาร์ทโฟน โทรศัพท์สําหรับเล่นเกม โทรศัพท์ราคาถูก เเถมฟรีเคสใส+ฟิล์มกระจก 【พร้อมส่ง】,"฿1,424.00",0,Bangkok,No,0
Samsung a20s เครื่องมือ2 เครื่องไทยแท้ๆ ใช้ได้ทุกแอพทุกธนาคาร,"฿1,690.00",266,Bangkok,No,126
(NEW) POCO C85 (6G+128G) ขนาด 6.9 นิ้ว โปรเซสเซอร์ MediaTek Helio G81-Ultra แบตเตอรี่ 6000mAh รองรับการชาร์จเร็ว 33W,"฿3,490.00",0,Bangkok,Yes,0
โทรศัพท์รุ่น ออปโป้ เอฟ9 หน้าจอ 6.3 นิ้ว แรม 6 รอม 64 แอนดรอยด์ 8.1 แบตเตอรี่ 3000 mAh (มือ/สองพร้อมใช้),"฿1,399.00",21,Maha Sarakham,No,9
Samsung Galaxy A14 (6GB+128GB) สมาร์ทโฟนหน้าจอ 6.66 นิ้ว โปรเซสเซอร์ MediaTek Helio G85 แบตเตอรี่ 5000mAh,"฿2,699.00",0,Samut Sakhon,No,0
Vivo y19s 8 + 256GB Waterproof Vivo phone dust-resistant IP64 monitor 6.68 inch 5MP front camera back camera 50 + 0.08MP battery 5500mAh,"฿3,860.01",118,Samut Sakhon,No,48
"Oppo a5i (4/64) 12 month warranty [6.67 inch screen, 5100 mah battery]","฿3,059.00",0,Khon Kaen,No,0
Samsung A10s มือ2 เครื่องไทยแท้ๆ ทุกธนาคาร ทุกซิม แอนดรอย11,"฿1,190.00",92,Bangkok,No,39
"[NEW] Xiaomi POCO C71 โทรศัพท์มือถือ 3+64/4+128 โทรศัพท์  แบตเตอรี่ 5200mAh หน้าจอ 6.88"" 120Hz อัตราการรีเฟรช","฿2,699.00",192,Bangkok,Yes,48
สมาร์ทโฟน A17 (RAM6GB + ROM128GB) กล้อง AI 50MP ดีไซน์ให้ความรู้สึกเหมือนหนังระดับพรีเมี่ยมรับประกัน 12 เดื,"฿2,700.00",19,Bangkok,No,8
"【Ready to ship 】 A83 mobile phone, 100% authentic smartphone, 6GB RAM, 128GB ROM, 100% authentic New, 5.7 inch big screen (1 year warranty, full set of accessories free)",฿999.00,0,Samut Prakan,No,1
มือถือโทรศัพท์ เรียวมี รุ่น V3 (RAM 8 ROM 256 GB.)จอ 6.5นิ้ว แถมฟรีอุปกรณ์ครบชุด รับประกัน 6 เดือน,"฿1,790.00",0,Chonburi,No,0
"M-Horse M16 Pro Max+ (4/128) 12 Month Warranty [6.6 Inch Screen, 5000 Mah Battery] (Zeropoint)","฿1,979.00",0,Khon Kaen,No,0
"Op Po F 9, Screen 6.3, Ram 6, Rom 64, Beautiful Device, Exactly as Described. Ready to Use Comes with a Hand Charger Set","฿1,390.00",25,Maha Sarakham,No,16
อินฟิ นิก hot 20i หน้าจอ6.6 แรม4 รอม64 เเอนดอย12 แบตทน พร้อมชุดชาร์จ,"฿1,490.00",0,Maha Sarakham,No,0
POCO C65 (8+256GB) หน้าจอ 6.74 นิ้ว แบตเตอรีความจุขนาดใหญ่ 5000mAh ประกันร้าน,"฿2,699.00",7,Bangkok,No,7
i17 pro รับประกัน 3 เดือน รุ่นใหม่ มือถือ หน้าจอใส มือถือ รองรับ 4G มองเห็นชัด ปุ่มใหญ่ คลาสสิก ใช้งานง่าย,฿439.00,0,Pathum Thani,Yes,0
【รับประกัน 12 เดือน】2024แท้จริง โทรศัพท์มือถื OPP0 A96 โทรศัพท์มือถือ รองรับ2ซิม Smartphone 4G/5G โทรศัพท์สมา 16+512GB โทรศัพท์ถูกๆ มือถือ Android12.0 เครื่องโทรศัพ โทรศัพท์ ถูกๆ ดี โทรศัพท์มือถื มือถือ ถูกๆ,"฿1,259.00",220,Pathum Thani,No,60
【รับประกัน1ปี】ของแท้100% Sansumg S24 Ultra สมาร์ทโฟน 7.5นิ้ว 5G เต็มจอ 16GB+1TB รองรับ2ซิม Smartphone 6800mAh มือถือราคาถูก Mobile Android12.0 โทรศัพท์มือถือ โทรศัพท์เล่นเกมลื่น มือถือราคาถูก โทรศัพท์เล่นเกมราคาถูก ส่งฟรี S22 Ultra S23 Ultra มือถือ,"฿1,688.00",15,Bangkok,No,164
สมาร์ทโฟน Samsung Galaxy A07 กันน้ำ IP54 แบตอึด by Banana IT,"฿2,999.00",20,Samut Prakan,Yes,4
โทรศัพท์มือถือ SANSUNG Galaxy A34 Smartphone 6.7 นิ้ว RAM 16GB+ROM 512GB โทรศัพท์มือถือราคาถูก โทรศัพท์ รองรับภาษาไทย ระบบนำทาง มือถือแรงๆ เหมาะสำหรับ Line Facebook จัดส่งฟรี เมนูภาษาไทย รับประกัน1ปี โทรศัพท์มือถือ โทรศัพท์เล่นเกม 【ของแท้100%】โทรศัพ,฿978.00,53,Samut Sakhon,No,5
"Brand new realma C35 5G AMOLED full screen 6.7 inch (ram16g + rom512g) mobile phone. support 2 SIM phones. smooth game play. works fast, cheap phones.",฿899.00,504,Samut Sakhon,No,68
Nubia V70 Max 6+128GB (เพิ่มแรมสูงสุด12GB) - แบต6000mAh Fast Charge22.5W l 6.9“ 120Hz l กล้อง 50MP,"฿3,099.00",201,Bangkok,Yes,114
Foldable Xiaomi Mix Fold 2 Unloked 5G 12+512GB Snapdragon Excellent phone,"฿7,000.00",0,Chiang Mai,No,0
0ppo a53 สีฟ้า USED รอม64แรม4 แท้ศูนย์ไทย,"฿1,590.00",0,Bangkok,No,0
"Huawei Y7A
สเปก แรม 4 รอม 128
แบตเตอรี่ 5000 Android 10
🅱️ราคา 1690 บาท","฿1,690.00",0,Nong Khai,No,0
มือถือรุ่น หัวเหว่ย วาย9(2019) แรม 4 รอม 64 แอนดรอยด์9.0 แบตเตอรี่ 4000มิลลิแอมป์ พร้อมใช้งานสภาพสวย ราคาเบาๆ(ฟรีชุดชาร์จ),"฿1,172.00",600,Maha Sarakham,No,234
POCO C65 4G สมาร์ทโฟน 8GB RAM/256GB ROM MediaTek Helio G85 50MP Al Triple Camera 90Hz หน้าจอแสดงผล,"฿2,799.00",0,Samut Sakhon,No,0
Y28s 5G phone (8 + 128GB) 6000mAh battery quick charge 44W dual speaker + 300% audio booster Vivo genuine,"฿3,599.00",19,Samut Sakhon,No,12
Samsung Galaxy A14 (6GB+128GB)（จำกัดเวลาเฉพาะเดือนกันยายน · สั่งซื้อตอนนี้ รับประกัน 3 เดือน + เปลี่ยนเครื่องใหม่ฟรี）,"฿2,699.00",20,Samut Sakhon,No,1
ออป โป้ A94 หน้าจอ6.43 แรม8 รอม128 แอนดอย11 แบต4310 พร้อมชุดชาร์จ,"฿2,190.00",0,Maha Sarakham,No,0
โทรศัพท์มือถือรุ่น ออปโป้ เอ54 หน้าจอ 6.51 นิ้ว แรม 4/6 รอม 128 แอนดรอยด์ 10 แบตเตอรี่ 5000 mAh(ชาร์จไว18w) มือ/สองพร้อมใช้,"฿1,599.00",0,Maha Sarakham,No,1
"Vivo V40 Lite 5G 8GB+256GB 80WFlashCharge, AI Aura Portrait AI Erase, แบตเตอรี่ 4 ปี, IP64, 120HzAMOLED","฿4,652.01",87,Samut Sakhon,No,15
Samsung Galaxy A14 (6GB/128GB) หน้าจอ 6.6 นิ้ว แบตเตอรี่ขนาดใหญ่ 5000 mAh รับประกันร้าน 12 เดือน,"฿2,999.00",16,Bangkok,No,6
"ใหม่เอี่ยมของแท้  ออปโป้ A31  smart phone Ram 8GB Rom 256GB เครื่องใหม่ของเเท้100%  ได้ จอ6.5""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)","฿1,750.00",28,Bangkok,No,9
"2025 new model A97 excellent performance 12GB + 256GB 5000mAh battery, 200% mAh loud volume with full function you need","฿3,662.01",66,Bangkok,No,36
m-horse รุ่น Hot 40 Pro RAM3GB/ ROM64GB โทรศัพท์มือถือ ของแท้ จอ 6.6นิ้ว สมาร์ทโฟน ใช้เป๋าตังได้ ใช้ธนาคารได้ รองรับทุกเครือข่าย ประกันศูนย์ไทย,"฿2,150.00",34,Bangkok,Yes,17
0PP0 A79 5G 8GB RAM + 256GB ROM 6.72 ultra HD chipset MediaTek dimension 6020 AI camera 50MP + 8MP,"฿4,599.00",51,Samut Sakhon,No,51
Ss M02 สีฟ้า USED รอม32แรม2 แท้ศูนย์ไทย,"฿1,090.00",0,Bangkok,No,0
Infinix Smart 10 Plus Infinix Smart 10 โทรศัพท์มือถือ ประกันศูนย์ไทย ส่งด่วน,"฿2,590.00",5,Bangkok,Yes,1
อินฟี นิก Hot 10s หน้าจอ6.82 แรม64 แอนดอย11 แบตทน พร้อมชุดชาร์จ,"฿1,590.00",0,Maha Sarakham,No,0
Redmi A5 (3/64GB) จอ 6.88 นิ้ว รีเฟรชเรท 120Hz(By Lazada SuperTphone),"฿2,300.00",41,Bangkok,No,16
"POCO C75 5G 8GB+256GB | หน้าจอ 6.88"" สุดสมจริง｜แบตเตอรี่ขนาดใหญ่ 5160mAh","฿3,290.00",21,Bangkok,No,7
"Infinix Smart 10 Plus อินฟินิกซ์ 4+128GB จอ6.67นิ้ว กล้อง8 + 2MP (wide) ล้าน Dual Camera แบต 6,000 mAh ชาร์จไว 18W","฿2,870.00",28,Nakhon Si Thammarat,No,7
"🔥🔥ข้อเสนอพิเศษตอนนี้สำหรับ vivo Y19s  (8GB+256GB) แบตเตอรี่ 6000mAh, 44W FlashCharge, 6.68 นิ้ว, IP64, กล้องหลัง 50MP HD","฿3,899.00",0,Samut Sakhon,No,2
🔥Realme C75 | RAM 8GB ROM 256GB | จอใหญ่ 6.6” FHD+ | กล้องหลัก 64MP | แบตอึด 6000mAh | ชาร์จไว 33W,"฿4,199.00",0,Samut Sakhon,No,0
Y6 Prime 2018 Huawei  มือสองพร้อมใช้ สภาพ 80% ตามการใช้งาน,฿999.00,0,Maha Sarakham,No,0
เรียว มี c30s จอใหญ่แบตทน รองรับทุกแอพการใช้งานเครื่องสวยๆพร้อมส่ง,"฿1,290.00",23,Maha Sarakham,No,6
"POCO C65 สมาร์ทโฟน, RAM 8GB + ROM 256GB, หน้าจอ 6.74 นิ้ว, แบตเตอรี่ ทนทาน, กล้อง 50MP, ของแท้","฿2,499.00",20,Bangkok,No,10
VIVO S1Pro แรม8 รอม128 แอนดรอยด์12 เครื่องแท้ มือ✌️,"฿2,100.00",53,Sisaket,No,17
0PP0 A79 5g 8Gb Ram + 256Gb Rom 6.72 Ultra Hd Mediatek Dimension 6020 Chipset 50Mp + 8Mp Ai Camera,"฿4,299.00",16,Samut Sakhon,No,15
"วีโว่ Y03 จอ 6.56 นิ้ว แรม 4 รอม 64 แอนดอย 14 แบตเตอรี่ 5,000 mAh ชาร์จไว (มือสอ ง )","฿1,790.00",0,Maha Sarakham,No,1
Ss A20E Black Used Rom 32 Ram 3 Genuine Thai Center,฿990.00,0,Bangkok,No,0
มือถือรุ่น อินฟินิกซ์ ฮอต20ไอ หน้าจอ 6.6 นิ้ว แรม 4+1 รอม 64 แอนดรอยด์ 12 แบตเตอรี่ 5000 มิลลิแอมป์ (มือ/สองพร้อมใช้),"฿1,485.00",10,Maha Sarakham,No,5
"Redmi 13C Smartphone (8Gb + 256Gb) 6.74 Inch Hd + 90Hz 5,000 Mah Large Battery Type-C","฿5,598.00",0,Samut Sakhon,No,0
"Samsung Galaxy A14 5G (6/128) 6.6"" screen + 128GB capacity","฿4,899.00",20,Samut Sakhon,No,0
เอ11 หน้าจอ6.4 นิ้ว แรม2 รอม32 แอนดรอยด์10 แบตเตอรี่ 4000mAh,"฿1,299.00",12,Maha Sarakham,No,8
โทรศัพท์ OPPO A57 5G สมาร์ทโฟนใหม่เอี่ยม 6.7นิ้ว smartphone กล้อง HD โทรศัพท์มือถือ รองรับภาษาไทย ใช้แอปธนาคารได้ มือถือทำงานได้เร็ว Dual Sim ปลดล็อคการจดจำใบหน้า โทรศัพท์ราคาถูกๆ โทรศัพท์เล่นเกม รองรับการเก็บเงินปลายทาง,฿859.00,20,Samut Sakhon,No,274
